Symbol,Name,Exchange,Industry,"SIC Description"
LRMR,"Larimar Therapeutics Inc",NASDAQ,"Medical - Drugs","SIC-2834 Pharmaceutical Preparations"
LRN,"Stride Inc",NYSE,Schools,"SIC-8200 Services-Educational Services"
LSCC,"Lattice Semicond",NASDAQ,"Electronics - Semiconductors","SIC-3674 Semiconductors & Related Devices"
LSEA,"Landsea Homes Corp",NASDAQ,"Real Estate Developers","SIC-1531 Operative Builders"
LSTR,"Landstar System",NASDAQ,"Transportation - Truck","SIC-4213 Trucking (No Local)"
LTC,"Ltc Properties",NYSE,"REIT - Equity Trust Other","SIC-6798 Real Estate Investment Trusts"
LTH,"Life Time Group Holdings Inc",NYSE,"Medical Services","SIC-7997 Services-Membership Sports & Recreation Club"
LULU,"Lululemon Athletica",NASDAQ,"Textile - Apparel","SIC-2300 Apparel & Other Finished Prods of Fabrics &"
LUMN,"Lumen Technologies Inc",NYSE,"Technology Services","SIC-4813 Telephone Communications (No Radiotelephone)"
LUNG,"Pulmonx Corp",NASDAQ,"Medical Information Systems","SIC-3841 Surgical & Medical Instruments & Apparatus"
LUV,"Southwest Airlines Company",NYSE,"Transportation - Airline","SIC-4512 Air Transportation, Scheduled"
LVS,"Las Vegas Sands",NYSE,Gaming,"SIC-7011 Hotels & Motels"
LW,"Lamb Weston Holdings Inc",NYSE,"Food - Misc & Diversified","SIC-2030 Canned, Frozen & Preserved Fruit, Veg & Food"
LWLG,"Lightwave Logic Inc",NASDAQ,"Chemical - Plastics","SIC-3080 Miscellaneous Plastics Products"
LXFR,"Luxfer Holdings Plc",NYSE,"Machinery - General Industrial","SIC-2810 Industrial Inorganic Chemicals"
LXP,"Lxp Industrial Trust",NYSE,"REIT - Equity Trust Resident","SIC-6798 Real Estate Investment Trusts"
LXRX,"Lexicon Pharmaceutcl",NASDAQ,"Medical - Biomedical","SIC-2834 Pharmaceutical Preparations"
LXU,"Lsb Industries Inc",NYSE,"Conglomerates - Div Operations","SIC-2810 Industrial Inorganic Chemicals"
LYB,"Lyondellbasell Industries NV",NYSE,"Chemical - Diversified","SIC-2860 Industrial Organic Chemicals"
LYEL,"Lyell Immunopharma Inc",NASDAQ,"Medical - Drugs","SIC-2834 Pharmaceutical Preparations"
LYFT,"Lyft Inc Cl A",NASDAQ,"Internet - Services","SIC-7389 Services-Business Services, NEC"
LYTS,"L S I Industries",NASDAQ,"Building Products - Ltg FX","SIC-3640 Electric Lighting & Wiring Equipment"
LYV,"Live Nation Entertainment",NYSE,"Leisure & Recreation Services","SIC-7900 Services-Amusement & Recreation Services"
LZ,"Legalzoom.com Inc",NASDAQ,"Industrial Services","SIC-7374 Services-Computer Processing & Data Preparat"
LZB,"La-Z-Boy Inc",NYSE,Furniture,"SIC-2510 Household Furniture"
M,"Macy's Inc",NYSE,"Retail - Regional Dept Stores","SIC-5311 Retail-Department Stores"
MA,"Mastercard Inc",NYSE,"Financial Transaction Services","SIC-7389 Services-Business Services, NEC"
MAA,"Mid-America Apartment Communities",NYSE,"REIT - Equity Trust Resident","SIC-6798 Real Estate Investment Trusts"
MAC,"Macerich Company",NYSE,"REIT - Equity Trust Retail","SIC-6798 Real Estate Investment Trusts"
MAN,"Manpower Inc",NYSE,Staffing,"SIC-7363 Services-Help Supply Services"
MANH,"Manhattan Assoc",NASDAQ,"Computer - Software","SIC-7372 Services-Prepackaged Software"
MAR,"Marriot Int Cl A",NASDAQ,"Hotels & Motels","SIC-7011 Hotels & Motels"
MARA,"Mara Holdings Inc",NASDAQ,"Technology Services","SIC-6199 Finance Services"
MAS,"Masco Corp",NYSE,"Building & Construction - Misc","SIC-3430 Heating Equip, Except Elec & Warm Air; & Plu"
MASI,"Masimo Corp",NASDAQ,"Medical Instruments","SIC-3845 Electromedical & Electrotherapeutic Apparatu"
MASS,"908 Devices Inc",NASDAQ,"Medical Instruments","SIC-3829 Measuring & Controlling Devices, NEC"
MAT,"Mattel Inc",NASDAQ,"Toys & Game & Hobby","SIC-3942 Dolls & Stuffed Toys"
MATV,"Mativ Holdings Inc",NYSE,"Chemical - Specialty","SIC-2621 Paper Mills"
MATW,"Matthews Intl Corp",NASDAQ,"Funeral Services & Related","SIC-3360 Nonferrous Foundries (Castings)"
MATX,"Matson Inc",NYSE,"Transportation - Services","SIC-4400 Water Transportation"
MAX,"Mediaalpha Inc Cl A",NYSE,"Technology Services","SIC-7389 Services-Business Services, NEC"
MBC,"Masterbrand Inc",NYSE,Furniture,"SIC-2511 Wood Household Furniture, (No Upholstered)"
MBCN,"Middlefield Banc",NASDAQ,"Banks - Northeast","SIC-6022 State Commercial Banks"
MBI,"MBIA Inc",NYSE,"Insurance - Multi Line","SIC-6351 Surety Insurance"
MBIN,"Merchants Bancorp",NASDAQ,"Banks - Northeast","SIC-6022 State Commercial Banks"
MBUU,"Malibu Boats Inc",NASDAQ,"Leisure & Recreational Prdcts","SIC-3730 Ship & Boat Building & Repairing"
MBWM,"Mercantile Bank Corp",NASDAQ,"Banks - Midwest","SIC-6022 State Commercial Banks"
MC,Moelis,NYSE,"Finance - Investment Brokers","SIC-6282 Investment Advice"
MCB,"Metropolitan Bank Holding Corp",NYSE,"Banks - Northeast","SIC-1389 Oil & Gas Field Services, NEC"
MCBS,"Metrocity Bankshares Inc",NASDAQ,"Banks - Southeast","SIC-6022 State Commercial Banks"
MCD,"McDonald's Corp",NYSE,"Retail - Restaurants","SIC-5812 Retail-Eating Places"
MCFT,"Mastercraft Boat Holdings Inc",NASDAQ,"Leisure & Recreational Prdcts","SIC-3730 Ship & Boat Building & Repairing"
MCHP,"Microchip Technology",NASDAQ,"Semi Analog & Mixed","SIC-3674 Semiconductors & Related Devices"
MCK,"Mckesson Corp",NYSE,"Medical - Dental Suppliers","SIC-5122 Wholesale-Drugs, Proprietaries & Druggists"
MCO,"Moody's Corp",NYSE,"Finance - Misc Services","SIC-7320 Services-Consumer Credit Reporting, Collecti"
MCRI,"Monarch Casino",NASDAQ,Gaming,"SIC-7011 Hotels & Motels"
MCS,"Marcus Corp",NYSE,"Leisure & Recreation Services","SIC-7830 Services-Motion Picture Theaters"
MCW,"Mister Car Wash Inc",NYSE,"Consumer Services - Misc","SIC-7500 Services-Automotive Repair, Services & Parki"
MCY,"Mercury General Corp",NYSE,"Insurance - Proprty & Casualty","SIC-6331 Fire, Marine & Casualty Insurance"
MD,"Pediatrix Medical Group Inc",NYSE,"Medical Services","SIC-8060 Services-Hospitals"
MDB,"Mongodb Inc Cl A",NASDAQ,"Internet - Software","SIC-7372 Services-Prepackaged Software"
MDGL,"Madrigal Pharmaceuticals Inc",NASDAQ,"Medical - Drugs","SIC-2834 Pharmaceutical Preparations"
MDLZ,"Mondelez Intl Inc",NASDAQ,"Food - Misc & Diversified","SIC-2000 Food and Kindred Products"
MDT,"Medtronic Inc",NYSE,"Medical Products","SIC-3845 Electromedical & Electrotherapeutic Apparatu"
MDU,"Mdu Res Group Inc",NYSE,"Utility - Gas Distribution","SIC-1400 Mining & Quarrying of Nonmetallic Minerals"
MDXG,"Mimedx Group Inc",NASDAQ,"Medical - Biomedical","SIC-3841 Surgical & Medical Instruments & Apparatus"
MED,"Medifast Inc",NYSE,"Food - Misc & Diversified","SIC-2090 Miscellaneous Food Preparations & Kindred Pr"
MEDP,"Medpace Holdings Inc",NASDAQ,"Medical Services","SIC-8731 Services-Commercial Physical & Biological Re"
MEG,"Montrose Environmental Group Inc",NYSE,"Waste Removal Svcs","SIC-1389 Oil & Gas Field Services, NEC"
MEI,"Methode Electronics",NYSE,"Electronics - Connectors","SIC-3678 Electronic Connectors"
MET,"Metlife Inc",NYSE,"Insurance - Multi Line","SIC-6311 Life Insurance"
META,"Meta Platforms Inc",NASDAQ,"Internet - Software","SIC-7370 Services-Computer Programming, Data Processi"
MFA,"MFA Financial Inc",NYSE,"REIT - Mortgage Trusts","SIC-6798 Real Estate Investment Trusts"
MGEE,"Mge Energy Inc",NASDAQ,"Utility - Electric Power","SIC-4900 Electric, Gas & Sanitary Services"
MGM,"MGM Resorts International",NYSE,Gaming,"SIC-7011 Hotels & Motels"
MGNI,"Magnite Inc",NASDAQ,"Internet - Software","SIC-7370 Services-Computer Programming, Data Processi"
MGNX,Macrogenics,NASDAQ,"Medical Products","SIC-2834 Pharmaceutical Preparations"
MGPI,"MGP Ingredients Inc",NASDAQ,"Food - Misc & Diversified","SIC-5180 Wholesale-Beer, Wine & Distilled Alcoholic B"
MGRC,"Mcgrath Rentcorp",NASDAQ,"Finance - Leasing Companies","SIC-7359 Services-Equipment Rental & Leasing, NEC"
MGTX,"Meiragtx Holdings Plc",NASDAQ,"Medical - Biomedical","SIC-2836 Biological Products, (No Disgnostic Substanc"
MGY,"Magnolia Oil & Gas Corp",NYSE,"Oil - US Exploration & Product","SIC-1311 Crude Petroleum & Natural Gas"
MHK,"Mohawk Industries",NYSE,"Textile - Home Furnishings","SIC-2273 Carpets & Rugs"
MHO,"M/I Homes",NYSE,"Building - Residential & Comm","SIC-1531 Operative Builders"
MIDD,"Middleby Corp",NASDAQ,"Machinery - General Industrial","SIC-3580 Refrigeration & Service Industry Machinery"
MIR,"Mirion Technologies Inc",NYSE,"Technology Services","SIC-3829 Measuring & Controlling Devices, NEC"
MIRM,"Mirum Pharmaceuticals Inc",NASDAQ,"Medical - Biomedical","SIC-2834 Pharmaceutical Preparations"
MITK,"Mitek Systems Inc",NASDAQ,"Computer - Optical","SIC-3577 Computer Peripheral Equipment, NEC"
MKC,"Mccormick & Company",NYSE,"Food - Misc & Diversified","SIC-2090 Miscellaneous Food Preparations & Kindred Pr"
MKL,"Markel Corp",NYSE,"Conglomerates - Div Operations","SIC-6331 Fire, Marine & Casualty Insurance"
MKSI,"Mks Instruments Inc",NASDAQ,"Electrical - Manufacturing","SIC-3823 Industrial Instruments For Measurement, Disp"
MKTX,"Marketaxess Holdings",NASDAQ,"Securities Exchanges","SIC-6211 Security Brokers, Dealers & Flotation Compan"
ML,"Moneylion Inc",NYSE,"Financial Transaction Services","SIC-6199 Finance Services"
MLAB,"Mesa Labs Inc",NASDAQ,"Medical Instruments","SIC-3823 Industrial Instruments For Measurement, Disp"
MLI,"Mueller Industries",NYSE,"Metal Production & Fabrication","SIC-3350 Rolling Drawing & Extruding of Nonferrous Me"
MLKN,"Millerknoll Inc",NASDAQ,Furniture,"SIC-2520 Office Furniture"
MLM,"Martin Marietta Materials",NYSE,"Building - CMT & CNT & AG","SIC-1400 Mining & Quarrying of Nonmetallic Minerals"
MLNK,"Meridianlink Inc",NYSE,"Technology Services","SIC-7372 Services-Prepackaged Software"
MLR,"Miller Industries",NYSE,"Auto - Truck Original Parts","SIC-3713 Truck & Bus Bodies"
MLYS,"Mineralys Therapeutics Inc",NASDAQ,"Medical - Biomedical","SIC-2834 Pharmaceutical Preparations"
MMC,"Marsh & Mclennan Companies",NYSE,"Insurance - Brokers","SIC-6411 Insurance Agents, Brokers & Service"
MMI,"Marcus & Millichap",NYSE,"Real Estate Developers","SIC-6531 Real Estate Agents & Managers (For Others)"
MMM,"3M Company",NYSE,"Conglomerates - Div Operations","SIC-3841 Surgical & Medical Instruments & Apparatus"
MMS,"Maximus Inc",NYSE,"Government Services","SIC-7389 Services-Business Services, NEC"
MMSI,"Merit Medical Sys",NASDAQ,"Medical - Dental Suppliers","SIC-3841 Surgical & Medical Instruments & Apparatus"
MNKD,"Mannkind Corp",NASDAQ,"Medical - Biomedical","SIC-2834 Pharmaceutical Preparations"
MNMD,"Mind Medicine Mindmed Inc",NASDAQ,"Medical - Biomedical","SIC-2833 Medicinal Chemicals & Botanical Products"
MNRO,"Monro Muffler Brak",NASDAQ,"Consumer Services - Misc","SIC-7500 Services-Automotive Repair, Services & Parki"
MNST,"Monster Beverage Corp",NASDAQ,"Beverages - Soft","SIC-2086 Bottled & Canned Soft Drinks & Carbonated Wa"
MNTK,"Montauk Renewables Inc",NASDAQ,"Other Alt Energy","SIC-4932 Gas & Other Services Combined"
MO,"Altria Group",NYSE,Tobacco,"SIC-2111 Cigarettes"
MOD,"Modine Manufacturing Company",NYSE,"Auto - Truck Original Parts","SIC-3714 Motor Vehicle Parts & Accessories"
MODG,"Topgolf Callaway Brands Corp",NYSE,"Leisure & Recreational Prdcts","SIC-3949 Sporting & Athletic Goods, NEC"
MODV,"Modivcare Inc",NASDAQ,"Medical Services","SIC-4700 Transportation Services"
MOFG,"Midwestone Fnl Gp",NASDAQ,"Banks - Midwest","SIC-6022 State Commercial Banks"
MOG-A,"Moog Inc Cl A",NYSE,"Aerospace - Defense Equipment","SIC-3590 Misc Industrial & Commercial Machinery & Equ"
MOH,"Molina Healthcare Inc",NYSE,"Medical - HMO","SIC-6324 Hospital & Medical Service Plans"
MOND,"Mondee Holdings Cl A",NASDAQ,"Technology Services","SIC-4700 Transportation Services"
MORN,"Morningstar Inc",NASDAQ,"Business Information","SIC-6282 Investment Advice"
MOS,"Mosaic Company",NYSE,Fertilizers,"SIC-2870 Agricultural Chemicals"
MOV,"Movado Group Inc",NYSE,"Retail - Jewelry","SIC-3873 Watches, Clocks, Clockwork Operated Devices/"
MP,"MP Materials Corp",NYSE,"Mining - Misc","SIC-1000 Metal Mining"
MPB,"Mid Penn Bancorp Inc",NASDAQ,"Banks - Northeast","SIC-6022 State Commercial Banks"
MPC,"Marathon Petroleum Corp",NYSE,"Oil - Refining and Marketing","SIC-2911 Petroleum Refining"
MPW,"Medical Properties Trust",NYSE,"REIT - Equity Trust Other","SIC-6798 Real Estate Investment Trusts"
MPWR,"Monolithic Power Sys",NASDAQ,"Semi Analog & Mixed","SIC-3674 Semiconductors & Related Devices"
MQ,"Marqeta Inc Cl A",NASDAQ,"Financial Transaction Services","SIC-7372 Services-Prepackaged Software"
MRC,"Mrc Global Inc",NYSE,"Steel - Pipe & Tube","SIC-5084 Wholesale-Industrial Machinery & Equipment"
MRCY,"Mercury Sys Inc",NASDAQ,"Computers - Peripheral Equpt","SIC-3670 Electronic Components & Accessories"
MRK,"Merck & Company",NYSE,"Large Cap Pharma","SIC-2834 Pharmaceutical Preparations"
MRNA,"Moderna Inc",NASDAQ,"Medical - Biomedical","SIC-2836 Biological Products, (No Disgnostic Substanc"
MRO,"Marathon Oil Corp",NYSE,"Oil - US Integrated","SIC-1311 Crude Petroleum & Natural Gas"
MRSN,"Mersana Therapeutics Inc",NASDAQ,"Medical - Biomedical","SIC-2834 Pharmaceutical Preparations"
MRTN,"Marten Transport L",NASDAQ,"Transportation - Truck","SIC-4213 Trucking (No Local)"
MRVI,"Maravai Lifesciences Holdings Inc Cl A",NASDAQ,"Medical Products","SIC-2834 Pharmaceutical Preparations"
MRVL,"Marvell Technology Inc",NASDAQ,"Technology Services","SIC-3674 Semiconductors & Related Devices"
MS,"Morgan Stanley",NYSE,"Finance - Investment Brokers","SIC-6211 Security Brokers, Dealers & Flotation Compan"
MSA,"Msa Safety Inc",NYSE,"Protection - Safety","SIC-3842 Orthopedic, Prosthetic & Surgical Appliances"
MSBI,"Midland Sts BNC",NASDAQ,"Banks - Northeast","SIC-6022 State Commercial Banks"
MSCI,"MSCI Inc",NYSE,"Business Software Services","SIC-7389 Services-Business Services, NEC"
MSEX,"Middlesex Water Company",NASDAQ,"Utility - Water Supply","SIC-4941 Water Supply"
MSFT,"Microsoft Corp",NASDAQ,"Computer - Software","SIC-7372 Services-Prepackaged Software"
MSGE,"Madison Square Garden Entmt Corp",NYSE,"Media Conglomerates","SIC-7990 Services-Miscellaneous Amusement & Recreatio"
MSGS,"Madison Square Garden Sports Corp",NYSE,"Leisure & Recreation Services","SIC-7990 Services-Miscellaneous Amusement & Recreatio"
MSI,"Motorola Solutions",NYSE,"Wireless Equipment","SIC-3663 Radio & Tv Broadcasting & Communications Equ"
MSM,"Msc Industrial Direct Company",NYSE,"Industrial Services","SIC-5084 Wholesale-Industrial Machinery & Equipment"
MSTR,"Microstrategy Cl A",NASDAQ,"Computer - Software","SIC-7372 Services-Prepackaged Software"
MTAL,"Metals Acquisition Corp Cl A",NYSE,"Mining - Non Ferrous","SIC-1000 Metal Mining"
MTB,"M&T Bank Corp",NYSE,"Banks - Major Regional","SIC-6022 State Commercial Banks"
MTCH,"Match Group Inc",NASDAQ,"Internet Commerce","SIC-7370 Services-Computer Programming, Data Processi"
MTD,"Mettler-Toledo International",NYSE,"Industrial Scientific","SIC-3826 Laboratory Analytical Instruments"
MTDR,"Matador Resources Company",NYSE,"Oil - US Exploration & Product","SIC-1311 Crude Petroleum & Natural Gas"
MTG,"Mgic Investment Corp",NYSE,"Insurance - Multi Line","SIC-6351 Surety Insurance"
MTH,"Meritage Corp",NYSE,"Building - Residential & Comm","SIC-1531 Operative Builders"
MTN,"Vail Resorts",NYSE,"Leisure & Recreation Services","SIC-7990 Services-Miscellaneous Amusement & Recreatio"
MTRN,"Materion Corp",NYSE,"Mining - Misc","SIC-3460 Metal Forgings & Stampings"
MTSI,"Macom Technology S",NASDAQ,"Semi Analog & Mixed","SIC-3674 Semiconductors & Related Devices"
MTTR,"Matterport Inc",NASDAQ,"Technology Services","SIC-7372 Services-Prepackaged Software"
MTUS,"Metallus Inc",NYSE,"Steel - Specialty","SIC-3312 Steel Works, Blast Furnaces & Rolling Mills"
MTW,"Manitowoc Company",NYSE,"Machinery - Construct & Mining","SIC-3531 Construction Machinery & Equip"
MTX,"Minerals Technologies Inc",NYSE,"Chemical - Specialty","SIC-2810 Industrial Inorganic Chemicals"
MTZ,"Mastec Inc",NYSE,"Building - Heavy Construction","SIC-1623 Water, Sewer, Pipeline, Comm & Power Line Co"
MU,"Micron Technology",NASDAQ,"Semi Memory","SIC-3674 Semiconductors & Related Devices"
MUR,"Murphy Oil Corp",NYSE,"Oil - US Exploration & Product","SIC-1311 Crude Petroleum & Natural Gas"
MUSA,"Murphy USA Inc",NYSE,"Oil - Refining and Marketing","SIC-5500 Retail-Auto Dealers & Gasoline Stations"
MVBF,"Mvb Financial Corp",NASDAQ,"Finance - Misc Services","SIC-6022 State Commercial Banks"
MVIS,Microvision,NASDAQ,"Lasers - Systems & Components","SIC-3679 Electronic Components, NEC"
MWA,"Mueller Water Products",NYSE,"Steel - Pipe & Tube","SIC-3490 Miscellaneous Fabricated Metal Products"
MXCT,"Maxcyte Inc",NASDAQ,"Medical - Biomedical","SIC-8731 Services-Commercial Physical & Biological Re"
MXL,"Maxlinear Inc",NASDAQ,"Semi Analog & Mixed","SIC-3674 Semiconductors & Related Devices"
MYE,"Myers Industries",NYSE,"Rubber & Plastics","SIC-3089 Plastics Products, NEC"
MYGN,"Myriad Genetics Inc",NASDAQ,"Medical - Biomedical","SIC-2835 In Vitro & In Vivo Diagnostic Substances"
MYPS,"Playstudios Inc",NASDAQ,Gaming,"SIC-7372 Services-Prepackaged Software"
MYRG,"MYR Group Inc",NASDAQ,"Electrical Construction","SIC-1623 Water, Sewer, Pipeline, Comm & Power Line Co"
NABL,"N-Able Inc",NYSE,"Technology Services","SIC-7372 Services-Prepackaged Software"
NAPA,"The Duckhorn Portfolio Inc",NYSE,"Beverages - Alcohol","SIC-2080 Beverages"
NARI,"Inari Medical Inc",NASDAQ,"Medical Instruments","SIC-3841 Surgical & Medical Instruments & Apparatus"
NAT,"Nordic American Tanker Shipping Ltd",NYSE,"Transportation - Ship","SIC-4400 Water Transportation"
NATL,"NCR Atleos Corporation",NYSE,"Banks - Southeast","SIC-3578 Calculating & Accounting Machines (No Electr"
NAVI,"Navient Corp",NASDAQ,"Finance - Consumer Loans","SIC-6211 Security Brokers, Dealers & Flotation Compan"
NBBK,"Nb Bancorp Inc",NASDAQ,"Banks - Northeast","SIC-6036 Savings Institutions, Not Federally Chartere"
NBHC,"National Bank Holdings Corp",NYSE,"Banks - Southeast","SIC-6021 National Commercial Banks"
NBIX,"Neurocrine Bioscienc",NASDAQ,"Medical - Drugs","SIC-2836 Biological Products, (No Disgnostic Substanc"
NBN,"Northeast Bncp",NASDAQ,"Finance - Savings & Loan","SIC-6022 State Commercial Banks"
NBR,"Nabors Industries",NYSE,"Oil & Gas - Drilling","SIC-1381 Drilling Oil & Gas Wells"
NBTB,"NBT Bancorp Inc",NASDAQ,"Banks - Northeast","SIC-6021 National Commercial Banks"
NCLH,"Norwegian Cruise Ord",NYSE,"Leisure & Recreation Services","SIC-4400 Water Transportation"
NCMI,"National Cinemedia",NASDAQ,"Advertising Marketing Services","SIC-7310 Services-Advertising"
NCNO,"Ncino Inc",NASDAQ,"Internet - Software","SIC-7372 Services-Prepackaged Software"
NDAQ,"Nasdaq Inc",NASDAQ,"Securities Exchanges","SIC-6200 Security & Commodity Brokers, Dealers, Excha"
NDSN,"Nordson Corp",NASDAQ,"Machinery - General Industrial","SIC-3569 General Industrial Machinery & Equipment, NE"
NE,"Noble Corp Plc",NYSE,"Oil & Gas - Drilling","SIC-1381 Drilling Oil & Gas Wells"
NECB,"Northeast Community Bancorp",NASDAQ,"Banks - Northeast","SIC-6036 Savings Institutions, Not Federally Chartere"
NEE,"Nextera Energy",NYSE,"Utility - Electric Power","SIC-4911 Electric Services"
NEM,"Newmont Mining Corp",NYSE,"Mining - Gold","SIC-1040 Gold and Silver Ores"
NEO,"Neogenomics Inc",NASDAQ,"Medical - Biomedical","SIC-3086 Plastics Foam Products"
NEOG,"Neogen Corp",NASDAQ,"Medical Products","SIC-2835 In Vitro & In Vivo Diagnostic Substances"
NET,"Cloudflare Inc Cl A",NYSE,"Internet - Software","SIC-7372 Services-Prepackaged Software"
NEU,"Newmarket Corp",NYSE,"Chemical - Specialty","SIC-2860 Industrial Organic Chemicals"
NEWT,"Newtekone Inc",NASDAQ,"Finance - Misc Services","SIC-6021 National Commercial Banks"
NEXT,"Nextdecade Corp",NASDAQ,"Oil Gas Prod Pipeline MLP","SIC-4923 Natural Gas Transmission & Distribution"
NFBK,"Northfield Bncrp Del",NASDAQ,"Finance - Savings & Loan","SIC-6035 Savings Institution, Federally Chartered"
NFE,"New Fortress Energy Llc",NASDAQ,"Oil - International Integrated","SIC-4924 Natural Gas Distribution"
NFG,"National Fuel Gas Company",NYSE,"Utility - Gas Distribution","SIC-4924 Natural Gas Distribution"
NFLX,"Netflix Inc",NASDAQ,"Broadcast - Radio & TV","SIC-7841 Services-Video Tape Rental"
